"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CDKN1A",4076.206705149,-0.635380115403204,0.315068110324963,-2.01664368617906,0.0437327105831063,0.119847377069461
"CDKN1B",787.228853183263,-0.505894806021342,0.302812965948496,-1.67065107148479,0.094790618513031,0.205171699014231
"CDKN1C",222.203266854664,0.675064081188489,0.361010745582797,1.86992794383087,0.0614938247299759,0.152090149093624
"CDKN2A",516.858928660222,-0.089917828233815,0.33590570590385,-0.267687707155392,0.788939712874459,0.863119868077095
"CDKN2AIP",233.288262054095,-0.147613448989888,0.350904579165816,-0.420665496417291,0.673999359669252,0.778180727054325
"CDKN2AIPNL",641.748729282821,-0.846640146538453,0.309408621023355,-2.7363172484924,0.00621310948165932,0.033958634239065
"CDKN2B",204.331845050341,0.486183759827078,0.433237217489168,1.12221143567665,0.26177255150763,0.412738154962659
"CDKN2B-AS1",41.6651870909552,0.256016399599122,0.434015610810768,0.589878320553649,0.555272229548091,0.684652904079864
"CDKN2C",173.157889664151,-0.405902020016098,0.38300445697539,-1.05978406418957,0.289242848249687,0.441115150016136
"CDKN2D",106.345314301744,-0.46658350379795,0.359254591026091,-1.29875446397306,0.194028206368578,0.334082154261414
"CDKN3",343.008249245336,-0.817806139407937,0.324436170118471,-2.52069964674194,0.0117121776204784,0.0498287829542061
"CDON",238.915671590731,-0.534649544545108,0.360136046590034,-1.48457659156161,0.13765602015849,0.264593548723473
"CDPF1",167.328871721614,-0.340529475859666,0.34298250365618,-0.992847950637818,0.320784058129717,0.472940438453737
"CDR2",523.515159261007,-0.438102337272999,0.307627108423883,-1.42413436682352,0.154407579682169,0.286156796730803
"CDR2L",522.326040633021,0.085160839722368,0.333521015708387,0.255338751417176,0.798461472318043,0.870295141246477
"CDRT1",11.849931249072,0.453585096775332,0.503641364047139,0.900611286432936,0.367795031576359,NA
"CDS1",349.599729399601,-1.09674759782735,0.336221720773753,-3.26197723128472,0.00110638029603944,0.0124075424183391
"CDS2",945.385628101408,-1.02272488925106,0.313760483983044,-3.2595720030389,0.00111580453987111,0.0124258370182207
"CDT1",1039.58746850508,0.322186056957952,0.303518058608815,1.06150539587233,0.288460282029306,0.440240519293417
"CDV3",3193.81924045068,-0.648368083960477,0.334938754833036,-1.93578101848406,0.0528945266560681,0.136700425939303
"CDX2",153.717223707072,0.117125047916349,0.348429292103856,0.336151553760405,0.736756583727507,0.825667700290054
"CDYL",713.465043263894,-0.636572753579499,0.319460079964431,-1.99265195717216,0.0462995715595319,0.125113381175641
"CEACAM1",22.9569966157706,0.536727967795814,0.470488849361122,1.14078786038104,0.253958213609599,NA
"CEACAM19",41.1975568158319,0.308592629139028,0.42637901301356,0.723751919584311,0.469218051999093,0.611085769744776
"CEACAM22P",30.6741900862125,0.314555177103818,0.450082947989727,0.698882680423158,0.484625352110555,NA
"CEACAM8",12.3775798217812,0.528144167834454,0.501891842888925,1.05230673763179,0.292658841457027,NA
"CEBPA",256.433883370499,1.22434847291449,0.328341189753559,3.72889089496643,0.000192324394580238,0.00497556807473641
"CEBPA-AS1",38.6910204516519,0.0427907535580953,0.436500414165597,0.0980314157087181,0.921907347377124,0.950482689840709
"CEBPB",1517.41457046879,0.291601073154165,0.503708552318699,0.578908322703379,0.562651034144783,0.690759193103067
"CEBPB-AS1",12.554024780606,-0.359518850734009,0.498494578262258,-0.721209149329736,0.470780843421143,NA
"CEBPD",407.505992644462,1.26705592116044,0.376186959142107,3.36815482400016,0.000756730879982479,0.0101793021523694
"CEBPG",1806.72558226392,-0.831414316640841,0.406709171363805,-2.04424777010286,0.0409290761488668,0.115195109706019
"CEBPZ",829.081744675211,-0.834792682149481,0.310405825201807,-2.68935894359182,0.00715893952922333,0.0372975506961896
"CEBPZOS",373.586374932082,-1.09425615632377,0.318114566921163,-3.43981782071285,0.000582105875747713,0.00885326347366415
"CECR1",11.9017394021339,0.3605086300802,0.501890124370759,0.718301900305739,0.472571158724291,NA
"CECR2",70.142761515005,0.263532019780413,0.39099936754926,0.673996025702554,0.500313840395484,0.639508133539759
"CECR5",784.860497938243,-0.590747009303806,0.317124345431782,-1.86282452865444,0.0624869578355913,0.15344352484038
"CECR5-AS1",11.8430086477935,0.493529690909714,0.502711405577176,0.981735614975912,0.326230114785292,NA
"CECR7",108.7821316533,-0.36802229337236,0.398837208570009,-0.922738113356742,0.356143698696146,0.508447737514252
"CELF1",2209.05006889885,-0.901798057975794,0.322605976312638,-2.79535447012878,0.0051842837121463,0.0301909673568647
"CELF5",21.292436571347,-0.404519732032101,0.473789515467301,-0.853796293134771,0.393217868746342,NA
"CELSR1",850.194837101686,1.11633886688679,0.409607967196222,2.72538367485418,0.00642268039577082,0.0347188033551039
"CELSR2",325.06345517556,1.69580789161991,0.329659162875756,5.14412484951628,2.68770755612503e-07,5.37793483808393e-05
"CELSR3",307.461261765647,1.16466689229832,0.349925881559427,3.3283245214902,0.00087370026904713,0.0111638004822738
"CEMIP",200.14861094154,-0.227100209293172,0.419697481000651,-0.541104532606952,0.588435534253607,0.711747373966954
"CENPA",280.234270789729,-0.642790968868243,0.350115790570163,-1.83593824152135,0.0663667910626411,0.159814427669835
"CENPB",1466.77057660011,-0.254496848359575,0.316692493271072,-0.803608717500415,0.421622986926288,0.569936366432161
"CENPBD1",38.8998968520981,-0.276107619942911,0.44311625102863,-0.623104251541141,0.533216016046773,0.666510970923356
"CENPBD1P1",428.904762172769,-0.474144587762156,0.315735418854628,-1.5017149152356,0.133170750223368,0.258901567839753
"CENPC",476.055227809106,-0.694058741844412,0.318601121082903,-2.1784566842871,0.0293720537104849,0.0920132918084967
"CENPE",1111.3402778019,-0.842639166921592,0.310216312548069,-2.71629547782412,0.00660169698945284,0.0353874586867106
"CENPF",6481.00063630452,-0.93766133840163,0.31457530907926,-2.98072134506074,0.00287570332984788,0.0210797119874253
"CENPH",228.223871886029,-0.642474191452562,0.344330578214448,-1.86586446891867,0.0620603297926186,0.15286244185881
"CENPI",275.713736556816,-0.794987048962687,0.353318153980046,-2.25006000967497,0.0244451361948734,0.0811206048488077
"CENPJ",426.549666805318,-0.515624954759576,0.314280590610652,-1.64065160294407,0.100869756610804,0.213334121083064
"CENPK",196.374579118334,-0.752260190544402,0.335628806847212,-2.2413457224095,0.0250036894295459,0.0824188537541223
"CENPL",391.646336710653,-0.75638561525508,0.326857265563853,-2.31411596113753,0.0206613621195207,0.0727693628444946
"CENPM",310.596593777808,-0.175322812190436,0.379788260120455,-0.461633048201201,0.644344490891211,0.75521467603449
"CENPN",860.339643812087,-0.713364945617727,0.335703960405894,-2.12498221574512,0.0335880968782098,0.100380202712335
"CENPO",381.862928223877,-0.557904026825763,0.319860847065028,-1.74420855801817,0.08112272959122,0.184685808914696
"CENPP",89.2390248313025,-0.166070802293416,0.379093764816594,-0.438073156844881,0.66133325244623,0.768375397462024
"CENPQ",181.324816520522,-0.711316287455202,0.372061328152659,-1.91182537294858,0.0558985961855828,0.142215414150319
"CENPT",304.567506745116,-0.0710157333593848,0.323502560462598,-0.219521395001742,0.826243915484202,0.888468342866641
"CENPU",375.188803003646,-0.819478455862186,0.374006667964859,-2.19107980165526,0.0284460181053305,0.0900671707570025
"CENPV",653.091069366848,-0.429184637733866,0.357270733092954,-1.20128686169825,0.229639945079222,0.377096930821667
"CENPW",151.613448095164,-0.549230625246689,0.360289293629836,-1.5244156153332,0.127404921766526,0.250805852963321
"CEP104",327.433108796113,-0.195662698483662,0.351461861645246,-0.55671103990554,0.577724872836327,0.702330047611734
"CEP112",144.004406475813,0.0519044041572509,0.348181833758584,0.149072694565792,0.881496271693122,0.924845287333363
"CEP120",712.974690582038,-0.880252529496393,0.31829395787666,-2.76553326795318,0.00568298080262871,0.03203731084983
"CEP126",66.3859639006713,-0.140859183742062,0.394076260362721,-0.357441434336619,0.720761362595341,0.81315038405391
"CEP128",271.42762117179,-0.156997403390995,0.333312349072271,-0.47102186231016,0.637625122789229,0.750016287539162
"CEP131",544.278138981595,0.173567729189296,0.334193262243675,0.51936334091242,0.603507390375651,0.723034487898829
"CEP135",290.468311129078,-0.296560136444491,0.334044724391892,-0.887785720862261,0.374656025245255,0.526137192596857
"CEP152",649.583840696451,0.120510532900439,0.301919315676202,0.399148138735455,0.689784053747102,0.790948859292101
"CEP162",110.749541960624,-0.788430662415296,0.368443879564112,-2.13989349842926,0.0323633746611334,0.0978619541701238
"CEP164",384.705438881282,-0.220899137425566,0.352348068951404,-0.626934434699664,0.530702214144193,0.66462006595807
"CEP164P1",11.8705113959278,0.240482707468305,0.500350273464303,0.480628711968641,0.630780405399815,NA
"CEP170",641.454812067047,-0.899641418223976,0.310611589949125,-2.89635495691365,0.0037752511418295,0.0247040705785736
"CEP170B",1191.51092595685,0.229901046854629,0.299350383735555,0.767999840139582,0.44248727986789,0.588359682897746
"CEP19",65.2648192064643,-0.987418785536941,0.411262984450806,-2.40094251821745,0.0163529050594318,0.0620489784269878
"CEP192",1332.0139818057,-0.821115176366305,0.302980521465561,-2.71012529912633,0.00672577947014254,0.0358656160116316
"CEP250",759.437244294278,-0.134842882865008,0.309428967358527,-0.435779765598897,0.662996526064066,0.769400408951194
"CEP290",460.892595786102,-0.590449040718324,0.34098182210062,-1.73161442179193,0.0833422367100052,0.187934615831718
"CEP295",927.949164510378,-0.444023832563039,0.304751845666419,-1.45700129097517,0.145116023860947,0.274544469275106
"CEP350",1751.89052175956,-0.75269171347141,0.309840554815623,-2.42928726331295,0.0151285403508702,0.0589042528833214
"CEP41",170.581271365157,-0.737023987870324,0.360596381827591,-2.04390289257731,0.0409631413387592,0.115215020422611
"CEP44",148.942188912579,-0.994597094509963,0.36148558155237,-2.75141567262171,0.00593382951662306,0.0329668636832429
"CEP55",1660.17990646502,-1.04578940990141,0.32344738612366,-3.2332597348664,0.00122386235246124,0.0130243801969966
"CEP57",722.589072895576,-1.03785707089655,0.330287614332661,-3.14228274346138,0.00167636068860808,0.0155233517109422
"CEP57L1",265.009593712965,-0.944281812633375,0.325705009097781,-2.89919339972413,0.00374124046802106,0.0245820038139957
"CEP63",217.556294737299,-0.590565156716263,0.340115091551905,-1.7363685745951,0.0824986851143001,0.186821956069625
"CEP68",318.93874931736,-0.416337735959343,0.317586391804712,-1.3109432478938,0.189876938050057,0.329480226106914
"CEP70",535.480580297767,-0.866717495144151,0.32131818260878,-2.69738079590541,0.00698873013244869,0.0368087495953286
"CEP72",229.189509926503,-0.408953091318088,0.331832583775593,-1.23240788070001,0.217796758555405,0.362503936841762
"CEP76",229.305235603042,-0.821463427971954,0.325191462105769,-2.52609162200197,0.0115339396714212,0.0493880501858701
"CEP78",1141.98737082221,-0.796996892829535,0.306262098305666,-2.60233602929896,0.00925910800616543,0.043148521516359
"CEP83",393.801728440202,-0.58969188836372,0.338567831587635,-1.74172450347246,0.0815566627062123,0.185344209869699
"CEP83-AS1",16.0720173065224,1.03759499929611,0.494405823628716,2.09867066629723,0.035845942217882,NA
"CEP85",950.132669614864,-0.475998348719257,0.31819327922705,-1.4959409258283,0.134669050112209,0.260627452884532
"CEP85L",231.856993013824,-0.367819791051465,0.349433169889891,-1.0526184196176,0.292515911700023,0.443497411391259
"CEP89",393.058008728645,-0.522596862976013,0.315525142649601,-1.65627644943773,0.097665847486318,0.208938998147308
"CEP95",699.62291306102,-0.661991764501612,0.335456060293275,-1.9734082726747,0.0484490658558469,0.128908941896941
"CEP97",610.474140234876,-1.13506072102522,0.321463118933644,-3.53092051365156,0.000414116173672587,0.00747979086043885
"CEPT1",404.317000013864,-1.02948090586413,0.319761674918296,-3.21952562366074,0.00128402884682545,0.0134121316577869
"CERCAM",482.214835347102,-0.151428696958901,0.307583799103646,-0.492316882099094,0.622495347482759,0.738118094431871
"CERK",1473.48408043285,-0.822041799522123,0.31918934555436,-2.57540488419005,0.0100122807009642,0.0454509984603147
"CERS2",1424.31211114429,-0.956007345955916,0.323167115308093,-2.95824451397074,0.00309396596790597,0.0220048224241154
"CERS4",224.030046009716,-0.672985439281713,0.333467610010949,-2.01814334909353,0.0435763341285166,0.119673715387043
"CERS5",248.944757829773,-0.62235908136578,0.325122367094118,-1.9142302848257,0.0555907377379937,0.141586115249154
"CERS6",732.398106895055,-0.991908904336621,0.310958913336326,-3.18983911313002,0.00142352018332637,0.01408119212644
"CES2",626.754208339912,-0.495503477262354,0.30507973799608,-1.62417694638482,0.10433804955405,0.21868298896713
"CES3",95.2340280060255,-0.481173293065637,0.385750034991282,-1.24737070490871,0.21226160300258,0.355834806656767
"CETN2",231.965612681813,-0.964907745919595,0.356758922621187,-2.70464923156008,0.00683765491792295,0.0362473614187579
"CETN3",264.671442261571,-0.769979909741085,0.332179022237996,-2.31796669324115,0.0204511312732345,0.0723273093303068
"CFAP20",670.930458682818,-0.64329625734485,0.311009221682135,-2.06841537966462,0.0386009802345187,0.11065795882391
"CFAP221",25.7612605883475,-0.0007136562887001,0.466010477652526,-0.00153141683057227,0.998778106632338,NA
"CFAP36",341.599712434988,-0.794297702219098,0.327063767131028,-2.42857137367004,0.0151584411725196,0.0589489819785261
"CFAP43",65.5862120250944,-0.127431788105856,0.396816548132684,-0.321135266927543,0.748107885399516,0.834292712550538
"CFAP44",180.891422873481,-0.159674048343228,0.333046483219396,-0.479434722744218,0.631629396451095,0.745497331885043
"CFAP46",22.8110507753485,0.48763579730297,0.478226729067239,1.01967491079824,0.307882664381597,NA
"CFAP53",27.060179376001,-0.799587543397076,0.472469031011866,-1.69235969114131,0.0905774130222054,NA
"CFAP54",74.2556884958193,0.32752655871782,0.397416229039121,0.824139868444021,0.409860089095848,0.558860598132235
"CFAP57",11.2881120770836,-0.688171112338394,0.501877570139788,-1.37119320185343,0.170314736837505,NA
"CFAP58",13.5317311134798,0.0174989375221573,0.502871874905776,0.0347980040153093,0.972240812234213,NA
"CFAP69",90.504513169109,-0.268841379064214,0.379633884195615,-0.70815959864554,0.478846152236956,0.619592182029551
"CFAP70",118.712923288065,-0.0204409839165007,0.428064580469629,-0.0477521029515568,0.961913809282899,0.975831433282352
"CFAP74",50.5380203692796,0.177190316408668,0.416655349483163,0.425268310195616,0.670641092124515,0.775180957283739
"CFAP97",1825.82038417673,-1.29631843277069,0.332765930558704,-3.895586397905,9.79614338085716e-05,0.00350142199139606
"CFB",19.8625939493264,0.489200654152595,0.478269711520338,1.02285518478163,0.306376321368278,NA
"CFD",598.73525502297,-0.219291722150955,0.329558908530637,-0.665409784031279,0.505788428711208,0.644058923977026
"CFDP1",296.605794258305,-0.744646724410066,0.34076667470831,-2.18520993887524,0.0288734571253301,0.0909155377297708
"CFL1",5240.59000107723,-0.532821919858352,0.2986987045907,-1.78381061474125,0.0744544441681711,0.174053233300036
"CFL1P1",10.5228864289601,0.240379565232563,0.503736354828337,0.477193204200001,0.633224549871228,NA
"CFL2",427.954928148053,-0.845417483801377,0.322369048644516,-2.62251443603582,0.00872835699677517,0.0417745178223605
"CFLAR",846.523670767192,-0.0803293157688554,0.347529253983509,-0.231144039956611,0.817202902406719,0.882907311922758
"CFLAR-AS1",28.1200315453351,0.661803065470139,0.466942393354041,1.41731201726281,0.156391723214516,NA
"CGB7",22.3435394196631,0.0559487615457486,0.47570549009812,0.117612183820306,0.906374950661261,NA
"CGGBP1",1088.82654411263,-0.980157939129703,0.354361884943143,-2.76598014847722,0.0056751989464507,0.0320302325730488
"CGN",230.029666539329,0.171220659766226,0.329470770514344,0.519683914597127,0.603283899989141,0.722969644699695
"CGNL1",56.4843988014098,-0.372098697876968,0.410071610170293,-0.907399314286704,0.364195671922707,0.516259660686538
